date,price,symbol
2017-03-09,13401,DCBC
2017-03-12,13342,DCBC
2017-03-13,13306,DCBC
2017-03-14,13396,DCBC
2017-03-15,13350,DCBC
2017-03-16,13392,DCBC
2017-03-19,13342,DCBC
2017-03-20,13458,DCBC
2017-03-21,13567,DCBC
2017-03-22,13480,DCBC
2017-03-23,13576,DCBC
2017-03-26,13638,DCBC
2017-03-27,13661,DCBC
2017-03-28,13634,DCBC
2017-03-29,13635,DCBC
2017-03-30,13674,DCBC
2017-04-02,13671,DCBC
2017-04-03,13658,DCBC
2017-04-04,13701,DCBC
2017-04-06,13644,DCBC
2017-04-09,13654,DCBC
2017-04-10,13668,DCBC
2017-04-11,13694,DCBC
2017-04-12,13599,DCBC
2017-04-13,13539,DCBC
2017-04-16,13400,DCBC
2017-04-17,13284,DCBC
2017-04-18,13332,DCBC
2017-04-19,13438,DCBC
2017-04-20,13386,DCBC
2017-04-23,13404,DCBC
2017-04-24,13409,DCBC
2017-04-25,13346,DCBC
2017-04-26,13425,DCBC
2017-04-27,13535,DCBC
2017-05-02,13545,DCBC
2017-05-03,13589,DCBC
2017-05-04,13695,DCBC
2017-05-07,13672,DCBC
2017-05-08,13610,DCBC
2017-05-09,13706,DCBC
2017-05-10,13702,DCBC
2017-05-11,13682,DCBC
2017-05-14,13709,DCBC
2017-05-15,13774,DCBC
2017-05-16,13709,DCBC
2017-05-17,13827,DCBC
2017-05-18,13759,DCBC
2017-05-21,13827,DCBC
2017-05-22,13937,DCBC
2017-05-23,13946,DCBC
2017-05-24,14096,DCBC
2017-05-25,14055,DCBC
2017-05-28,14125,DCBC
2017-05-29,14177,DCBC
2017-05-30,14054,DCBC
2017-05-31,14029,DCBC
2017-06-01,14117,DCBC
2017-06-04,14125,DCBC
2017-06-05,14181,DCBC
2017-06-06,14287,DCBC
2017-06-07,14342,DCBC
2017-06-08,14448,DCBC
2017-06-11,14477,DCBC
2017-06-12,14410,DCBC
2017-06-13,14487,DCBC
2017-06-14,14552,DCBC
2017-06-18,14606,DCBC
2017-06-19,14648,DCBC
2017-06-20,14682,DCBC
2017-06-21,14664,DCBC
